timestamp,open,high,low,close,volume
2026-01-29 07:45:00+00:00,123.76,123.975,123.755,123.975,32.931941
2026-01-29 08:00:00+00:00,123.975,123.975,123.381,123.436,4.950842
2026-01-29 08:15:00+00:00,123.436,123.736,123.213,123.736,44.690622
2026-01-29 08:30:00+00:00,123.736,123.736,123.214,123.254,51.249394
2026-01-29 08:45:00+00:00,123.254,123.472,123.078,123.078,97.654467
2026-01-29 09:00:00+00:00,123.078,123.214,123.04,123.077,11.032279
2026-01-29 09:15:00+00:00,123.077,123.102,122.863,123.085,118.482835
2026-01-29 09:30:00+00:00,123.085,123.166,123.085,123.108,0.515655
2026-01-29 09:45:00+00:00,123.108,123.115,122.935,122.935,9.3028
2026-01-29 10:00:00+00:00,122.935,123.056,122.799,122.957,103.408128
2026-01-29 10:15:00+00:00,122.957,123.108,122.95,123.096,169.715411
2026-01-29 10:30:00+00:00,123.096,123.115,122.967,123.075,56.543285
2026-01-29 10:45:00+00:00,123.075,123.09,122.949,123.084,10.740085
2026-01-29 11:00:00+00:00,123.084,123.084,122.735,122.954,62.023515
2026-01-29 11:15:00+00:00,122.954,122.954,122.65,122.673,9.006298
2026-01-29 11:30:00+00:00,122.673,122.904,122.673,122.707,10.329587
2026-01-29 11:45:00+00:00,122.707,122.766,122.595,122.712,55.7451
2026-01-29 12:00:00+00:00,122.712,122.872,122.634,122.759,212.046249
2026-01-29 12:15:00+00:00,122.759,122.822,122.663,122.705,6.516156
2026-01-29 12:30:00+00:00,122.705,122.963,122.353,122.353,48.826489
2026-01-29 12:45:00+00:00,122.353,122.533,122.353,122.475,1.702326
2026-01-29 13:00:00+00:00,122.475,122.957,122.475,122.766,22.653703
2026-01-29 13:15:00+00:00,122.766,122.885,122.703,122.885,23.550621
2026-01-29 13:30:00+00:00,122.885,122.885,122.73,122.758,61.452406
2026-01-29 13:45:00+00:00,122.758,122.852,122.479,122.657,70.05144
2026-01-29 14:00:00+00:00,122.657,122.894,122.65,122.65,18.27404
2026-01-29 14:15:00+00:00,122.65,122.945,122.456,122.456,66.304171
2026-01-29 14:30:00+00:00,122.456,122.533,121.064,121.195,802.32247
2026-01-29 14:45:00+00:00,121.195,121.35,120.141,120.24,773.052612
2026-01-29 15:00:00+00:00,120.24,120.271,117.278,117.928,1692.386841
2026-01-29 15:15:00+00:00,117.928,118.74,117.357,118.41,309.2497
2026-01-29 15:30:00+00:00,118.41,118.656,116.004,116.318,1332.323443
2026-01-29 15:45:00+00:00,116.318,117.834,116.318,117.573,230.259879
2026-01-29 16:00:00+00:00,117.573,117.869,116.749,117.869,277.55267
2026-01-29 16:15:00+00:00,117.869,118.224,117.372,117.372,425.901456
2026-01-29 16:30:00+00:00,117.372,118.191,117.372,118.0,320.666955
2026-01-29 16:45:00+00:00,118.0,118.812,117.904,118.812,165.954763
2026-01-29 17:00:00+00:00,118.812,119.278,118.558,119.08,585.293131
2026-01-29 17:15:00+00:00,119.08,119.839,118.875,119.084,153.84548
2026-01-29 17:30:00+00:00,119.084,119.084,118.255,118.321,85.889077
2026-01-29 17:45:00+00:00,118.321,118.321,117.724,117.849,132.003909
2026-01-29 18:00:00+00:00,117.849,118.158,117.696,117.976,316.843292
2026-01-29 18:15:00+00:00,117.976,118.015,116.82,117.058,605.011603
2026-01-29 18:30:00+00:00,117.058,117.058,116.5,116.896,181.032739
2026-01-29 18:45:00+00:00,116.896,116.896,115.468,115.864,441.386486
2026-01-29 19:00:00+00:00,115.864,116.274,115.645,115.828,502.258021
2026-01-29 19:15:00+00:00,115.828,116.242,115.4,115.663,313.50788
2026-01-29 19:30:00+00:00,115.663,116.6,115.663,116.384,586.686745
2026-01-29 19:45:00+00:00,116.384,117.087,116.384,116.902,80.917351
2026-01-29 20:00:00+00:00,116.902,116.949,116.422,116.594,248.68319
2026-01-29 20:15:00+00:00,116.594,117.264,116.541,116.864,203.420004
2026-01-29 20:30:00+00:00,116.864,117.038,116.5,116.84,316.977493
2026-01-29 20:45:00+00:00,116.84,117.176,116.633,116.939,465.206096
2026-01-29 21:00:00+00:00,116.939,117.275,116.888,117.161,394.267616
2026-01-29 21:15:00+00:00,117.161,117.252,117.01,117.051,175.16674
2026-01-29 21:30:00+00:00,117.051,117.353,116.871,117.353,209.421122
2026-01-29 21:45:00+00:00,117.353,117.612,117.154,117.285,347.262534
2026-01-29 22:00:00+00:00,117.285,117.68,117.193,117.193,237.786944
2026-01-29 22:15:00+00:00,117.193,117.476,117.193,117.476,55.757328
2026-01-29 22:30:00+00:00,117.476,117.476,117.476,117.476,0.0
2026-01-29 22:45:00+00:00,117.476,117.715,117.476,117.6,121.454233
2026-01-29 23:00:00+00:00,117.6,117.6,117.205,117.273,43.928412
2026-01-29 23:15:00+00:00,117.273,117.682,117.245,117.419,213.528158
2026-01-29 23:30:00+00:00,117.419,117.733,117.419,117.503,106.226374
2026-01-29 23:45:00+00:00,117.503,117.751,117.503,117.629,208.960388
2026-01-30 00:00:00+00:00,117.629,118.088,117.629,117.768,1329.497884
2026-01-30 00:15:00+00:00,117.768,117.823,117.414,117.502,278.472502
2026-01-30 00:30:00+00:00,117.502,117.674,117.469,117.588,33.820167
2026-01-30 00:45:00+00:00,117.588,117.782,117.43,117.517,65.633037
2026-01-30 01:00:00+00:00,117.517,117.564,117.305,117.496,58.579803
2026-01-30 01:15:00+00:00,117.496,117.638,117.0,117.212,88.444413
2026-01-30 01:30:00+00:00,117.212,117.3,112.92,113.748,3266.699015
2026-01-30 01:45:00+00:00,113.748,115.247,113.35,115.198,693.765296
2026-01-30 02:00:00+00:00,115.198,115.227,114.189,114.334,191.437806
2026-01-30 02:15:00+00:00,114.334,114.515,112.783,113.241,383.152809
2026-01-30 02:30:00+00:00,113.241,114.15,112.99,114.019,139.704013
2026-01-30 02:45:00+00:00,114.019,114.217,113.634,113.949,324.792462
2026-01-30 03:00:00+00:00,113.949,114.217,113.382,114.201,406.87886
2026-01-30 03:15:00+00:00,114.201,114.327,113.961,114.214,165.635702
2026-01-30 03:30:00+00:00,114.214,114.325,114.071,114.228,74.048114
2026-01-30 03:45:00+00:00,114.228,114.51,114.115,114.35,65.659883
2026-01-30 04:00:00+00:00,114.35,114.782,114.121,114.702,373.784457
2026-01-30 04:15:00+00:00,114.702,115.585,114.702,115.451,242.95614
2026-01-30 04:30:00+00:00,115.451,115.643,115.301,115.466,46.011456
2026-01-30 04:45:00+00:00,115.466,115.581,115.393,115.393,13.378896
2026-01-30 05:00:00+00:00,115.393,115.652,115.333,115.361,166.380237
2026-01-30 05:15:00+00:00,115.361,115.828,115.361,115.825,107.54263
2026-01-30 05:30:00+00:00,115.825,115.938,115.652,115.652,74.09221
2026-01-30 05:45:00+00:00,115.652,115.652,115.392,115.424,23.002147
2026-01-30 06:00:00+00:00,115.424,115.424,114.848,114.977,480.314786
2026-01-30 06:15:00+00:00,114.977,114.977,113.808,113.808,114.927052
2026-01-30 06:30:00+00:00,113.808,113.979,113.446,113.472,63.373849
2026-01-30 06:45:00+00:00,113.472,113.909,113.0,113.68,471.334316
2026-01-30 07:00:00+00:00,113.68,115.717,113.68,115.717,277.82554
2026-01-30 07:15:00+00:00,115.717,115.717,115.269,115.419,46.772539
2026-01-30 07:30:00+00:00,115.419,115.518,115.221,115.36,13.825351
2026-01-30 07:45:00+00:00,115.36,115.921,115.36,115.607,59.850225
2026-01-30 08:00:00+00:00,115.607,115.812,115.276,115.811,69.34494
2026-01-30 08:15:00+00:00,115.811,115.921,115.601,115.704,85.686984
2026-01-30 08:30:00+00:00,115.704,115.704,115.07,115.12,226.119839
2026-01-30 08:45:00+00:00,115.12,115.425,115.12,115.201,132.879203
2026-01-30 09:00:00+00:00,115.201,115.46,115.029,115.08,79.509401
2026-01-30 09:15:00+00:00,115.08,115.094,114.58,114.85,77.926062
2026-01-30 09:30:00+00:00,114.85,115.895,114.841,115.822,294.601481
2026-01-30 09:45:00+00:00,115.822,115.822,114.944,115.175,337.373512
2026-01-30 10:00:00+00:00,115.175,115.362,114.941,115.168,64.794164
2026-01-30 10:15:00+00:00,115.168,115.621,114.983,115.389,37.899804
2026-01-30 10:30:00+00:00,115.389,115.561,115.33,115.368,70.228874
2026-01-30 10:45:00+00:00,115.368,115.719,115.368,115.682,102.632669
2026-01-30 11:00:00+00:00,115.682,115.912,115.655,115.909,488.253043
2026-01-30 11:15:00+00:00,115.909,115.927,115.72,115.72,8.726454
2026-01-30 11:30:00+00:00,115.72,116.081,115.72,116.081,93.800067
2026-01-30 11:45:00+00:00,116.081,117.036,115.789,116.93,258.191612
2026-01-30 12:00:00+00:00,116.93,116.991,116.381,116.41,151.669626
2026-01-30 12:15:00+00:00,116.41,116.434,115.996,116.128,17.060688
2026-01-30 12:30:00+00:00,116.128,116.254,116.082,116.082,21.532736
2026-01-30 12:45:00+00:00,116.082,116.275,115.838,116.139,26.777396
2026-01-30 13:00:00+00:00,116.139,116.196,115.393,115.811,29.697298
2026-01-30 13:15:00+00:00,115.811,115.811,115.475,115.684,738.562748
2026-01-30 13:30:00+00:00,115.684,116.114,115.125,115.789,702.175637
2026-01-30 13:45:00+00:00,115.789,115.789,115.433,115.576,516.626731
2026-01-30 14:00:00+00:00,115.576,116.656,115.576,116.403,823.095562
2026-01-30 14:15:00+00:00,116.403,116.403,116.061,116.203,296.701255
2026-01-30 14:30:00+00:00,116.203,117.284,115.892,117.201,302.206378
2026-01-30 14:45:00+00:00,117.201,117.463,115.8,116.046,303.66659
2026-01-30 15:00:00+00:00,116.046,116.928,116.043,116.507,67.811539
2026-01-30 15:15:00+00:00,116.507,116.507,114.838,114.947,1014.24183
2026-01-30 15:30:00+00:00,114.947,116.903,114.47,116.563,188.397474
2026-01-30 15:45:00+00:00,116.563,116.709,116.363,116.675,131.105402
2026-01-30 16:00:00+00:00,116.675,117.2,116.302,117.2,166.666821
2026-01-30 16:15:00+00:00,117.2,117.585,116.172,117.548,135.443099
2026-01-30 16:30:00+00:00,117.548,117.767,116.984,117.67,82.226655
2026-01-30 16:45:00+00:00,117.67,117.67,116.808,116.882,23.868773
2026-01-30 17:00:00+00:00,116.882,116.966,116.573,116.62,82.308528
2026-01-30 17:15:00+00:00,116.62,117.563,116.559,117.474,51.093422
2026-01-30 17:30:00+00:00,117.474,117.474,116.648,116.728,15.569983
2026-01-30 17:45:00+00:00,116.728,116.919,116.398,116.398,16.238332
2026-01-30 18:00:00+00:00,116.398,116.813,115.621,115.621,86.826943
2026-01-30 18:15:00+00:00,115.621,115.655,114.338,115.505,123.75405
2026-01-30 18:30:00+00:00,115.505,116.984,115.136,116.984,125.458209
2026-01-30 18:45:00+00:00,116.984,118.373,116.846,118.25,305.128642
2026-01-30 19:00:00+00:00,118.25,118.903,117.998,118.53,162.83028
2026-01-30 19:15:00+00:00,118.53,118.945,118.359,118.542,172.430473
2026-01-30 19:30:00+00:00,118.542,118.933,118.309,118.565,454.36718
2026-01-30 19:45:00+00:00,118.565,118.831,118.264,118.264,121.612503
2026-01-30 20:00:00+00:00,118.264,118.384,117.52,117.812,1438.832258
2026-01-30 20:15:00+00:00,117.812,118.028,116.967,117.572,535.172285
2026-01-30 20:30:00+00:00,117.572,117.646,116.41,117.053,222.72183
2026-01-30 20:45:00+00:00,117.053,117.053,116.667,116.842,680.264738
2026-01-30 21:00:00+00:00,116.842,117.284,116.842,117.284,42.155444
2026-01-30 21:15:00+00:00,117.284,117.803,117.257,117.298,379.949135
2026-01-30 21:30:00+00:00,117.298,117.5,116.82,116.864,97.126822
2026-01-30 21:45:00+00:00,116.864,117.427,116.864,117.306,94.641592
2026-01-30 22:00:00+00:00,117.306,117.306,116.882,116.882,49.655452
2026-01-30 22:15:00+00:00,116.882,116.882,116.453,116.453,71.940817
2026-01-30 22:30:00+00:00,116.453,117.079,116.453,116.953,12.722105
2026-01-30 22:45:00+00:00,116.953,117.228,116.953,117.228,14.631028
2026-01-30 23:00:00+00:00,117.228,117.228,116.922,116.93,24.047646
2026-01-30 23:15:00+00:00,116.93,117.196,116.867,116.901,6.695168
2026-01-30 23:30:00+00:00,116.901,117.204,116.901,117.204,255.780811
2026-01-30 23:45:00+00:00,117.204,117.414,117.204,117.392,28.309875
2026-01-31 00:00:00+00:00,117.392,117.574,117.266,117.574,47.116972
2026-01-31 00:15:00+00:00,117.574,117.698,117.449,117.659,115.258908
2026-01-31 00:30:00+00:00,117.659,117.824,117.488,117.693,236.751491
2026-01-31 00:45:00+00:00,117.693,117.757,117.4,117.4,176.799735
2026-01-31 01:00:00+00:00,117.4,117.967,117.4,117.967,1.664668
2026-01-31 01:15:00+00:00,117.967,118.201,117.954,118.068,12.173032
2026-01-31 01:30:00+00:00,118.068,118.068,117.791,118.042,81.448729
2026-01-31 01:45:00+00:00,118.042,118.042,117.899,117.962,38.206435
2026-01-31 02:00:00+00:00,117.962,117.962,117.677,117.677,135.143199
2026-01-31 02:15:00+00:00,117.677,117.913,117.493,117.624,111.690399
2026-01-31 02:30:00+00:00,117.624,118.377,117.615,118.33,19.132267
2026-01-31 02:45:00+00:00,118.33,118.33,118.172,118.22,9.951065
2026-01-31 03:00:00+00:00,118.22,118.363,118.126,118.363,47.189265
2026-01-31 03:15:00+00:00,118.363,118.43,118.176,118.176,50.753401
2026-01-31 03:30:00+00:00,118.176,118.204,118.044,118.163,58.359859
2026-01-31 03:45:00+00:00,118.163,118.183,118.134,118.145,19.024199
2026-01-31 04:00:00+00:00,118.145,118.596,118.145,118.596,53.617687
2026-01-31 04:15:00+00:00,118.596,118.658,118.469,118.514,50.015841
2026-01-31 04:30:00+00:00,118.514,118.559,118.364,118.364,61.80653
2026-01-31 04:45:00+00:00,118.364,118.364,118.265,118.305,15.978311
2026-01-31 05:00:00+00:00,118.305,118.305,117.92,118.005,17.70652
2026-01-31 05:15:00+00:00,118.005,118.142,117.875,117.965,257.865815
2026-01-31 05:30:00+00:00,117.965,118.548,117.965,118.383,88.910858
2026-01-31 05:45:00+00:00,118.383,118.498,118.383,118.45,3.354898
2026-01-31 06:00:00+00:00,118.45,118.552,118.317,118.552,16.535404
2026-01-31 06:15:00+00:00,118.552,118.591,117.7,117.788,62.866457
2026-01-31 06:30:00+00:00,117.788,118.004,117.788,117.999,4.944474
2026-01-31 06:45:00+00:00,117.999,118.369,117.999,118.369,0.114618
2026-01-31 07:00:00+00:00,118.369,118.385,117.919,117.919,112.765159
2026-01-31 07:15:00+00:00,117.919,118.071,117.88,117.969,8.722562
2026-01-31 07:30:00+00:00,117.969,118.002,117.178,117.178,17.342574
2026-01-31 07:45:00+00:00,117.178,117.328,117.178,117.183,9.481678
2026-01-31 08:00:00+00:00,117.183,117.264,116.759,116.759,119.674016
2026-01-31 08:15:00+00:00,116.759,116.759,114.344,115.672,486.829619
2026-01-31 08:30:00+00:00,115.672,115.672,114.338,114.606,203.539367
2026-01-31 08:45:00+00:00,114.606,115.819,114.606,115.428,58.180243
2026-01-31 09:00:00+00:00,115.428,115.769,115.428,115.717,14.035407
2026-01-31 09:15:00+00:00,115.717,115.831,115.461,115.594,21.037082
2026-01-31 09:30:00+00:00,115.594,116.718,115.594,116.42,37.91695
2026-01-31 09:45:00+00:00,116.42,116.42,116.218,116.398,0.896185
2026-01-31 10:00:00+00:00,116.398,116.398,116.066,116.066,5.749848
2026-01-31 10:15:00+00:00,116.066,116.378,115.956,116.339,181.367541
2026-01-31 10:30:00+00:00,116.339,116.716,116.339,116.716,41.9355
2026-01-31 10:45:00+00:00,116.716,116.756,116.716,116.756,0.63502
2026-01-31 11:00:00+00:00,116.756,116.756,116.285,116.318,7.206914
2026-01-31 11:15:00+00:00,116.318,116.36,116.318,116.353,9.391986
2026-01-31 11:30:00+00:00,116.353,116.484,116.227,116.341,18.069884
2026-01-31 11:45:00+00:00,116.341,116.341,115.906,115.906,14.95707
2026-01-31 12:00:00+00:00,115.906,115.913,115.393,115.496,80.746911
2026-01-31 12:15:00+00:00,115.496,115.661,115.393,115.498,41.582733
2026-01-31 12:30:00+00:00,115.498,115.556,115.408,115.541,50.730825
2026-01-31 12:45:00+00:00,115.541,115.541,114.956,114.956,84.212277
2026-01-31 13:00:00+00:00,114.956,115.111,114.775,114.932,105.750922
2026-01-31 13:15:00+00:00,114.932,114.932,114.562,114.749,30.281771
2026-01-31 13:30:00+00:00,114.749,114.749,113.588,113.592,266.552364
2026-01-31 13:45:00+00:00,113.592,113.952,113.592,113.952,53.524618
2026-01-31 14:00:00+00:00,113.952,114.253,113.09,113.09,266.595928
2026-01-31 14:15:00+00:00,113.09,113.255,109.33,110.313,5168.291508
2026-01-31 14:30:00+00:00,110.313,110.464,108.491,108.491,1383.336943
2026-01-31 14:45:00+00:00,108.491,109.575,108.362,108.993,479.307803
2026-01-31 15:00:00+00:00,108.993,110.056,108.744,109.513,681.541526
2026-01-31 15:15:00+00:00,109.513,109.675,108.816,109.3,1199.433688
2026-01-31 15:30:00+00:00,109.3,109.674,108.881,108.982,314.401698
2026-01-31 15:45:00+00:00,108.982,109.25,108.41,108.649,698.135248
2026-01-31 16:00:00+00:00,108.649,108.903,107.45,108.349,1185.845032
2026-01-31 16:15:00+00:00,108.349,109.582,107.37,108.458,756.788833
2026-01-31 16:30:00+00:00,108.458,108.587,107.577,107.577,155.573317
2026-01-31 16:45:00+00:00,107.577,107.577,105.67,106.231,713.926228
2026-01-31 17:00:00+00:00,106.231,106.661,100.867,102.811,3028.274937
2026-01-31 17:15:00+00:00,102.811,104.353,102.811,103.931,5446.567998
2026-01-31 17:30:00+00:00,103.931,104.149,102.788,103.286,634.729477
2026-01-31 17:45:00+00:00,103.286,103.682,102.428,103.129,510.02934
2026-01-31 18:00:00+00:00,103.129,103.626,102.829,103.144,810.857128
2026-01-31 18:15:00+00:00,103.144,103.359,102.32,103.247,846.45382
2026-01-31 18:30:00+00:00,103.247,103.476,96.676,99.971,7978.899146
2026-01-31 18:45:00+00:00,99.971,102.302,99.592,101.779,2873.705367
2026-01-31 19:00:00+00:00,101.779,103.254,101.742,102.938,1395.662735
2026-01-31 19:15:00+00:00,102.938,103.3,102.245,102.54,1419.775292
2026-01-31 19:30:00+00:00,102.54,102.757,101.374,101.822,1995.85073
2026-01-31 19:45:00+00:00,101.822,102.256,101.555,101.599,927.119518
2026-01-31 20:00:00+00:00,101.599,101.806,100.792,100.821,957.498116
2026-01-31 20:15:00+00:00,100.821,102.368,100.813,100.835,853.317242
2026-01-31 20:30:00+00:00,100.835,101.575,100.276,101.46,1086.404158
2026-01-31 20:45:00+00:00,101.46,102.104,101.136,102.016,578.975754
2026-01-31 21:00:00+00:00,102.016,102.439,101.39,101.52,417.647854
2026-01-31 21:15:00+00:00,101.52,102.878,101.24,102.61,1525.595423
2026-01-31 21:30:00+00:00,102.61,103.256,102.259,103.058,1563.193046
2026-01-31 21:45:00+00:00,103.058,103.565,102.993,103.375,412.325882
2026-01-31 22:00:00+00:00,103.375,103.685,103.372,103.466,827.154562
2026-01-31 22:15:00+00:00,103.466,103.87,103.372,103.87,140.974614
2026-01-31 22:30:00+00:00,103.87,104.125,103.4,103.478,584.627336
2026-01-31 22:45:00+00:00,103.478,104.208,103.223,104.021,541.289179
2026-01-31 23:00:00+00:00,104.021,104.342,103.822,104.243,919.412977
2026-01-31 23:15:00+00:00,104.243,106.3,104.188,105.588,2065.353091
2026-01-31 23:30:00+00:00,105.588,105.832,105.114,105.307,458.852078
2026-01-31 23:45:00+00:00,105.307,105.573,105.0,105.396,127.110375
2026-02-01 00:00:00+00:00,105.396,105.94,105.25,105.94,1066.237696
2026-02-01 00:15:00+00:00,105.94,106.218,105.627,105.892,237.384444
2026-02-01 00:30:00+00:00,105.892,106.046,105.269,105.269,326.809451
2026-02-01 00:45:00+00:00,105.269,105.729,105.269,105.561,523.549937
2026-02-01 01:00:00+00:00,105.561,105.602,104.779,104.961,1122.358748
2026-02-01 01:15:00+00:00,104.961,104.961,104.388,104.876,572.90206
2026-02-01 01:30:00+00:00,104.876,104.876,104.15,104.201,408.303543
2026-02-01 01:45:00+00:00,104.201,105.017,104.201,104.885,769.261907
2026-02-01 02:00:00+00:00,104.885,105.652,104.72,105.6,147.588566
2026-02-01 02:15:00+00:00,105.6,105.72,104.841,104.946,80.941084
2026-02-01 02:30:00+00:00,104.946,105.436,104.946,105.34,132.606483
2026-02-01 02:45:00+00:00,105.34,105.759,105.34,105.471,98.135762
2026-02-01 03:00:00+00:00,105.471,105.527,105.1,105.189,200.850996
2026-02-01 03:15:00+00:00,105.189,105.264,104.802,104.87,240.557351
2026-02-01 03:30:00+00:00,104.87,104.885,104.432,104.452,212.79993
2026-02-01 03:45:00+00:00,104.452,104.861,104.452,104.817,184.091416
2026-02-01 04:00:00+00:00,104.817,105.206,104.685,105.198,45.821036
2026-02-01 04:15:00+00:00,105.198,105.345,104.901,104.937,172.789947
2026-02-01 04:30:00+00:00,104.937,105.249,104.9,105.249,69.036396
2026-02-01 04:45:00+00:00,105.249,105.292,105.091,105.213,46.893484
2026-02-01 05:00:00+00:00,105.213,105.213,104.77,104.99,191.515491
2026-02-01 05:15:00+00:00,104.99,105.501,104.951,105.493,141.279472
2026-02-01 05:30:00+00:00,105.493,105.493,104.5,104.5,34.641726
2026-02-01 05:45:00+00:00,104.5,104.649,104.5,104.554,48.712854
2026-02-01 06:00:00+00:00,104.554,105.031,104.554,105.031,142.641599
2026-02-01 06:15:00+00:00,105.031,105.21,104.997,105.021,99.588601
2026-02-01 06:30:00+00:00,105.021,105.311,104.492,104.988,550.938037
2026-02-01 06:45:00+00:00,104.988,105.089,104.707,105.089,353.067862
2026-02-01 07:00:00+00:00,105.089,105.089,104.365,104.514,327.864889
2026-02-01 07:15:00+00:00,104.514,104.514,103.75,104.22,410.979544
2026-02-01 07:30:00+00:00,104.22,105.845,104.117,105.744,679.508592
2026-02-01 07:45:00+00:00,105.744,105.744,105.088,105.088,788.999602
2026-02-01 08:00:00+00:00,105.088,105.214,104.935,105.18,1026.506981
2026-02-01 08:15:00+00:00,105.18,105.18,104.771,105.104,387.962742
2026-02-01 08:30:00+00:00,105.104,105.845,105.098,105.842,787.202419
2026-02-01 08:45:00+00:00,105.842,105.842,105.345,105.415,183.217478
2026-02-01 09:00:00+00:00,105.415,105.617,105.203,105.444,123.193593
2026-02-01 09:15:00+00:00,105.444,105.444,104.861,104.874,151.167826
2026-02-01 09:30:00+00:00,104.874,105.345,104.874,105.345,31.353987
2026-02-01 09:45:00+00:00,105.345,105.747,105.334,105.721,219.967941
2026-02-01 10:00:00+00:00,105.721,105.721,105.405,105.691,209.340011
2026-02-01 10:15:00+00:00,105.691,105.691,105.335,105.527,122.032837
2026-02-01 10:30:00+00:00,105.527,105.582,104.388,104.388,1206.845521
2026-02-01 10:45:00+00:00,104.388,104.417,103.602,103.705,432.213682
2026-02-01 11:00:00+00:00,103.705,104.096,103.705,104.054,72.802855
2026-02-01 11:15:00+00:00,104.054,104.125,103.875,103.974,49.329554
2026-02-01 11:30:00+00:00,103.974,105.12,103.974,105.057,90.557942
2026-02-01 11:45:00+00:00,105.057,105.156,104.948,104.948,3.697904
2026-02-01 12:00:00+00:00,104.948,104.948,104.727,104.764,9.490995
2026-02-01 12:15:00+00:00,104.764,104.764,104.135,104.411,155.193522
2026-02-01 12:30:00+00:00,104.411,104.902,104.411,104.534,68.508907
2026-02-01 12:45:00+00:00,104.534,105.104,104.534,104.889,29.65365
2026-02-01 13:00:00+00:00,104.889,106.38,104.889,106.35,296.940701
2026-02-01 13:15:00+00:00,106.35,106.35,105.217,105.431,189.636601
2026-02-01 13:30:00+00:00,105.431,105.469,104.866,105.03,255.011422
2026-02-01 13:45:00+00:00,105.03,105.186,104.174,104.509,35.686424
2026-02-01 14:00:00+00:00,104.509,104.625,104.056,104.213,539.001465
2026-02-01 14:15:00+00:00,104.213,104.213,102.995,102.995,356.244407
2026-02-01 14:30:00+00:00,102.995,103.29,101.698,102.383,911.816657
2026-02-01 14:45:00+00:00,102.383,103.439,101.963,102.929,565.311399
2026-02-01 15:00:00+00:00,102.929,102.929,101.75,101.75,1213.684508
2026-02-01 15:15:00+00:00,101.75,101.75,100.546,100.679,663.113892
2026-02-01 15:30:00+00:00,100.679,101.376,100.186,100.873,663.475136
2026-02-01 15:45:00+00:00,100.873,102.032,100.778,101.611,886.357296
2026-02-01 16:00:00+00:00,101.611,102.338,101.373,102.147,351.472567
