timestamp,avg_entry_price,market_price,percent_gain,bollinger_signal,rsi,forecast,note
2025-07-28T00:30:29.916265,186.9045457788331,190.91,2.143048048658278,breakout,29.82,0.38293784856796265,SELL favorable — cost basis gain meets threshold
2025-07-28T02:28:18.825853,186.9141563415852,190.675,2.0120699962082487,breakout,68.49806984468982,0.3196778893470764,SELL favorable — cost basis gain meets threshold
2025-07-28T02:34:08.244710,186.9141563415852,191.096,2.2373070827083295,breakout,68.49806984468982,0.32094576954841614,SELL favorable — cost basis gain meets threshold
2025-07-28T02:38:08.487411,186.9141563415852,191.241,2.3148828013366303,breakout,68.49806984468982,0.3200184404850006,SELL favorable — cost basis gain meets threshold
2025-07-28T02:42:40.101427,186.9141563415852,190.998,2.184876597014716,breakout,68.49806984468982,0.3205408751964569,SELL favorable — cost basis gain meets threshold
2025-07-28T02:46:22.737869,186.9141563415852,191.7,2.5604500761668754,breakout,68.49806984468982,0.32103583216667175,SELL favorable — cost basis gain meets threshold
2025-07-28T02:51:55.168066,186.9141563415852,191.257,2.3234428806335408,breakout,68.49806984468982,0.32006657123565674,SELL favorable — cost basis gain meets threshold
2025-07-28T03:00:44.157888,186.9141563415852,192.031,2.7375367166218205,breakout,68.49806984468982,0.31960687041282654,SELL favorable — cost basis gain meets threshold
2025-07-28T03:05:46.134307,186.9141563415852,192.182,2.8183224649864496,breakout,68.49806984468982,0.32171010971069336,SELL favorable — cost basis gain meets threshold
2025-07-28T03:09:48.708527,186.9141563415852,192.089,2.768567004073135,breakout,68.49806984468982,0.32171010971069336,SELL favorable — cost basis gain meets threshold
2025-07-28T03:15:09.303738,186.9141563415852,191.451,2.427233842108633,breakout,68.49806984468982,0.31918641924858093,SELL favorable — cost basis gain meets threshold
2025-07-28T03:20:31.924909,186.9141563415852,191.833,2.6316057353224895,breakout,68.49806984468982,0.32113203406333923,SELL favorable — cost basis gain meets threshold
2025-07-28T03:25:19.636829,186.9141563415852,191.71,2.565800125727458,breakout,68.49806984468982,0.31984564661979675,SELL favorable — cost basis gain meets threshold
2025-07-28T03:29:40.077518,186.9141563415852,191.904,2.6695910872025506,breakout,68.49806984468982,0.31984564661979675,SELL favorable — cost basis gain meets threshold
2025-07-28T03:35:12.295081,186.9141563415852,192.441,2.9568887486052744,breakout,68.49806984468982,0.32104554772377014,SELL favorable — cost basis gain meets threshold
2025-07-28T03:39:08.324118,186.9141563415852,192.733,3.1131101957739804,breakout,68.49806984468982,0.32104554772377014,SELL favorable — cost basis gain meets threshold
2025-07-28T03:43:57.938508,186.9141563415852,193.024,3.2687966379866262,breakout,68.49806984468982,0.3214009702205658,SELL favorable — cost basis gain meets threshold
2025-07-28T03:47:46.900983,186.9141563415852,193.265,3.397732832396406,breakout,68.49806984468982,0.3212485611438751,SELL favorable — cost basis gain meets threshold
2025-07-28T03:51:40.543742,186.9141563415852,193.373,3.4555133676505867,breakout,68.49806984468982,0.32166779041290283,SELL favorable — cost basis gain meets threshold
2025-07-28T03:56:30.459528,186.9141563415852,193.321,3.427693109935616,breakout,68.49806984468982,0.32099178433418274,SELL favorable — cost basis gain meets threshold
2025-07-28T04:00:34.934910,186.9141563415852,193.493,3.519713962377454,breakout,68.49806984468982,0.32037749886512756,SELL favorable — cost basis gain meets threshold
2025-07-28T04:06:22.810444,186.9141563415852,193.691,3.6256449436767855,breakout,68.49806984468982,0.3211858868598938,SELL favorable — cost basis gain meets threshold
2025-07-28T04:10:55.585859,186.9141563415852,193.703,3.632065003149472,breakout,68.49806984468982,0.3208045959472656,SELL favorable — cost basis gain meets threshold
2025-07-28T04:14:30.042636,186.9141563415852,193.041,3.277891722239597,breakout,68.49806984468982,0.3208045959472656,SELL favorable — cost basis gain meets threshold
2025-07-28T04:18:46.946542,186.9141563415852,192.632,3.0590746952122028,breakout,68.49806984468982,0.3200056552886963,SELL favorable — cost basis gain meets threshold
2025-07-28T04:24:18.801565,186.9141563415852,192.88,3.191755924314385,breakout,68.49806984468982,0.32030871510505676,SELL favorable — cost basis gain meets threshold
2025-07-28T04:28:53.245379,186.9141563415852,193.101,3.30999201960303,breakout,68.49806984468982,0.3208569288253784,SELL favorable — cost basis gain meets threshold
2025-07-28T04:32:29.590401,186.9141563415852,192.811,3.1548405823464445,breakout,68.49806984468982,0.32088035345077515,SELL favorable — cost basis gain meets threshold
2025-07-28T04:36:03.097214,186.9141563415852,192.675,3.082079908322666,breakout,68.49806984468982,0.320166677236557,SELL favorable — cost basis gain meets threshold
2025-07-28T04:41:48.639004,186.9141563415852,192.879,3.191220919358326,breakout,68.49806984468982,0.3212786912918091,SELL favorable — cost basis gain meets threshold
2025-07-28T04:45:21.804804,186.9141563415852,193.141,3.3313922178453144,breakout,68.49806984468982,0.3207363188266754,SELL favorable — cost basis gain meets threshold
2025-07-28T04:49:52.943637,186.9141563415852,192.973,3.2415113852277155,breakout,68.49806984468982,0.3207363188266754,SELL favorable — cost basis gain meets threshold
2025-07-28T04:55:23.995244,186.9141563415852,192.893,3.1987109887431315,breakout,68.49806984468982,0.3211561143398285,SELL favorable — cost basis gain meets threshold
2025-07-28T05:01:25.426071,186.9141563415852,192.979,3.244721414964059,breakout,68.49806984468982,0.3208320140838623,SELL favorable — cost basis gain meets threshold
2025-07-28T05:05:13.793959,186.9141563415852,193.351,3.4437432586173324,breakout,68.49806984468982,0.32126930356025696,SELL favorable — cost basis gain meets threshold
2025-07-28T05:09:04.528581,186.9141563415852,192.893,3.1987109887431315,breakout,68.49806984468982,0.32126930356025696,SELL favorable — cost basis gain meets threshold
2025-07-28T05:15:18.398431,186.9141563415852,193.132,3.326577173240807,breakout,68.49806984468982,0.32085204124450684,SELL favorable — cost basis gain meets threshold
2025-07-28T05:20:47.980614,186.9141563415852,193.55,3.5502092448727236,breakout,68.49806984468982,0.32172486186027527,SELL favorable — cost basis gain meets threshold
2025-07-28T05:25:06.548455,186.9141563415852,193.501,3.523994002025917,breakout,68.49806984468982,0.32125043869018555,SELL favorable — cost basis gain meets threshold
2025-07-28T05:30:07.997073,186.9141563415852,193.287,3.409502941429675,breakout,68.49806984468982,0.32042720913887024,SELL favorable — cost basis gain meets threshold
2025-07-28T05:35:23.490352,186.9141563415852,193.232,3.380077668846525,breakout,68.49806984468982,0.3203951120376587,SELL favorable — cost basis gain meets threshold
2025-07-28T05:39:11.646485,186.9141563415852,193.511,3.529344051586484,breakout,68.49806984468982,0.3203951120376587,SELL favorable — cost basis gain meets threshold
2025-07-28T05:44:13.638631,186.9141563415852,193.849,3.710175726733817,breakout,68.49806984468982,0.32121744751930237,SELL favorable — cost basis gain meets threshold
2025-07-28T05:50:21.116043,186.9141563415852,193.845,3.7080357069095933,breakout,68.49806984468982,0.320720374584198,SELL favorable — cost basis gain meets threshold
2025-07-28T05:54:41.773017,186.9141563415852,195.067,4.361811763211507,breakout,68.49806984468982,0.320720374584198,SELL favorable — cost basis gain meets threshold
2025-07-28T05:59:29.123959,186.9141563415852,194.356,3.981423239454825,breakout,68.49806984468982,0.3237331807613373,SELL favorable — cost basis gain meets threshold
2025-07-28T06:04:17.301514,186.9141563415852,194.161,3.8770972730236726,breakout,68.49806984468982,0.32102063298225403,SELL favorable — cost basis gain meets threshold
2025-07-28T06:07:51.512302,186.9141563415852,194.311,3.957348016432257,breakout,68.49806984468982,0.32106196880340576,SELL favorable — cost basis gain meets threshold
2025-07-28T06:12:38.658271,186.9141563415852,194.193,3.894217431617509,breakout,68.49806984468982,0.32117128372192383,SELL favorable — cost basis gain meets threshold
2025-07-28T06:16:26.988303,186.9141563415852,194.284,3.942902882618704,breakout,68.49806984468982,0.32138821482658386,SELL favorable — cost basis gain meets threshold
2025-07-28T06:20:16.029634,186.9141563415852,193.925,3.750836103394177,breakout,68.49806984468982,0.3210945427417755,SELL favorable — cost basis gain meets threshold
2025-07-28T06:24:48.959701,186.9141563415852,193.901,3.737995984448803,breakout,68.49806984468982,0.3210945427417755,SELL favorable — cost basis gain meets threshold
2025-07-28T06:28:23.204723,186.9141563415852,193.82,3.6946605830081602,breakout,68.49806984468982,0.3207745850086212,SELL favorable — cost basis gain meets threshold
2025-07-28T06:32:55.455434,186.9141563415852,193.755,3.659885260864443,breakout,68.49806984468982,0.3209194242954254,SELL favorable — cost basis gain meets threshold
2025-07-28T06:37:28.506248,186.9141563415852,193.878,3.725690870459474,breakout,68.49806984468982,0.3212781250476837,SELL favorable — cost basis gain meets threshold
2025-07-28T06:41:32.861390,186.9141563415852,193.838,3.7042906722171898,breakout,68.49806984468982,0.32085898518562317,SELL favorable — cost basis gain meets threshold
2025-07-28T06:45:39.704797,186.9141563415852,193.84,3.7053606821293097,breakout,68.49806984468982,0.32112184166908264,SELL favorable — cost basis gain meets threshold
2025-07-28T06:49:57.632505,186.9141563415852,194.069,3.8278768170664024,breakout,68.49806984468982,0.32112184166908264,SELL favorable — cost basis gain meets threshold
2025-07-28T06:55:14.846985,186.9141563415852,194.145,3.868537193726762,breakout,68.49806984468982,0.3215011656284332,SELL favorable — cost basis gain meets threshold
2025-07-28T07:02:31.507742,186.9141563415852,194.072,3.8294818319345816,breakout,68.49806984468982,0.32101529836654663,SELL favorable — cost basis gain meets threshold
2025-07-28T07:06:35.652182,186.9141563415852,192.977,3.2436514050519385,breakout,68.49806984468982,0.3200927674770355,SELL favorable — cost basis gain meets threshold
2025-07-28T07:11:23.368570,186.9141563415852,192.602,3.0430245465304857,breakout,68.49806984468982,0.3193495571613312,SELL favorable — cost basis gain meets threshold
2025-07-28T07:15:26.655614,186.9141563415852,192.314,2.888943119186004,breakout,68.49806984468982,0.32002466917037964,SELL favorable — cost basis gain meets threshold
2025-07-28T07:19:15.063809,186.9141563415852,191.807,2.6176956064649963,breakout,68.49806984468982,0.32002466917037964,SELL favorable — cost basis gain meets threshold
2025-07-28T07:24:16.801841,186.9141563415852,192.591,3.037139492013859,breakout,68.49806984468982,0.32064199447631836,SELL favorable — cost basis gain meets threshold
2025-07-28T07:28:19.586845,186.9141563415852,192.789,3.1430704733131747,breakout,68.49806984468982,0.3217458128929138,SELL favorable — cost basis gain meets threshold
2025-07-28T07:32:53.173550,186.9141563415852,192.374,2.9210434165494377,breakout,68.49806984468982,0.32073405385017395,SELL favorable — cost basis gain meets threshold
